"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","cont_text","cont_text_prev_yr","cont_flip","pop","pres_share_dem","pres_share_rep","pres_marg_rep","state_short","state_abbrev","bill_count","control","state_x","state_y"
2002,"New York",36,0,1,0.4098361,0.5901639,0.66,0.34,0,0.3333333,"split","split",FALSE,19137800,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2003,"New York",36,0,1,0.4032258,0.5967742,0.6866667,0.3133333,0,0.3333333,"split","split",FALSE,19175939,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2004,"New York",36,0,1,0.4032258,0.5967742,0.6866667,0.3133333,0,0.3333333,"split","split",FALSE,19171567,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2005,"New York",36,0,1,0.4516129,0.5483871,0.6933333,0.3066667,0,0.3333333,"split","split",FALSE,19132610,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2006,"New York",36,0,1,0.4354839,0.5645161,0.6933333,0.3066667,0,0.3333333,"split","split",FALSE,19104631,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2007,"New York",36,0,1,0.4677419,0.5322581,0.7,0.3,1,0.6666667,"split","split",FALSE,19132335,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2008,"New York",36,0,1,0.4677419,0.5322581,0.72,0.28,1,0.6666667,"split","split",FALSE,19212436,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2009,"New York",36,1,1,0.516129,0.483871,0.72,0.2733333,1,1,"full_dem","split",TRUE,19307066,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2010,"New York",36,1,1,0.516129,0.483871,0.7,0.2866667,1,1,"full_dem","full_dem",FALSE,19399956,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2011,"New York",36,0,1,0.483871,0.516129,0.66,0.34,1,0.6666667,"split","full_dem",TRUE,19499921,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2012,"New York",36,0,1,0.483870967741935,0.516129032258065,0.66,0.34,1,0.666666666666667,"split","split",FALSE,19574362,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2013,"New York",36,1,1,0.523809523809524,0.476190476190476,0.713333333333333,0.286666666666667,1,1,"full_dem","split",TRUE,19626488,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2014,"New York",36,1,1,0.507936507936508,0.46031746031746,0.666666666666667,0.266666666666667,1,1,"full_dem","full_dem",FALSE,19653431,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2015,"New York",36,0,1,0.492063492063492,0.507936507936508,0.706666666666667,0.293333333333333,1,0.666666666666667,"split","full_dem",TRUE,19657321,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2016,"New York",36,0,1,0.492063492063492,0.507936507936508,0.693333333333333,0.293333333333333,1,0.666666666666667,"split","split",FALSE,19636391,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2017,"New York",36,1,1,0.507936507936508,0.492063492063492,0.713333333333333,0.286666666666667,1,1,"full_dem","split",TRUE,19593849,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2018,"New York",36,0.5,1,0.476190476190476,0.492063492063492,0.686666666666667,0.246666666666667,1,0.833333333333333,"split","full_dem",TRUE,19544098,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2019,"New York",36,1,1,0.634920634920635,0.365079365079365,0.713333333333333,0.286666666666667,1,1,"full_dem","split",TRUE,19463131,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2020,"New York",36,1,1,0.634920634920635,0.349206349206349,0.693333333333333,0.28,1,1,"full_dem","full_dem",FALSE,19336776,NA,NA,NA,"N.Y.","NY",1,3,0.85,0.25
2021,"New York",36,1,1,0.682539682539683,0.317460317460317,0.706666666666667,0.286666666666667,1,1,"full_dem","full_dem",FALSE,19336776,0.603918845358349,0.374612938400909,-0.22930590695744,"N.Y.","NY",1,3,0.85,0.25
1977,"North Carolina",37,1,1,0.92,0.08,0.95,0.05,1,1,"full_dem",NA,NA,5668494,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1978,"North Carolina",37,1,1,0.94,0.06,0.95,0.05,1,1,"full_dem","full_dem",FALSE,5740286,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1979,"North Carolina",37,1,1,0.9,0.1,0.875,0.125,1,1,"full_dem","full_dem",FALSE,5801563,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1980,"North Carolina",37,1,1,0.88,0.12,0.8833333,0.1166667,1,1,"full_dem","full_dem",FALSE,5898980,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1981,"North Carolina",37,1,1,0.8,0.2,0.8,0.2,1,1,"full_dem","full_dem",FALSE,5956653,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1982,"North Carolina",37,1,1,0.8,0.2,0.7916667,0.2,1,1,"full_dem","full_dem",FALSE,6019108,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1983,"North Carolina",37,1,1,0.88,0.12,0.85,0.15,1,1,"full_dem","full_dem",FALSE,6077059,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1984,"North Carolina",37,1,1,0.88,0.12,0.85,0.15,1,1,"full_dem","full_dem",FALSE,6164004,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1985,"North Carolina",37,1,1,0.76,0.24,0.6833333,0.3166667,0,0.6666667,"split","full_dem",TRUE,6253957,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1986,"North Carolina",37,1,1,0.76,0.24,0.6833333,0.3166667,0,0.6666667,"split","split",FALSE,6321576,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1987,"North Carolina",37,1,1,0.8,0.2,0.7,0.3,0,0.6666667,"split","split",FALSE,6403693,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1988,"North Carolina",37,1,1,0.82,0.18,0.6916667,0.3083333,0,0.6666667,"split","split",FALSE,6480591,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1989,"North Carolina",37,1,1,0.74,0.26,0.6166667,0.3833333,0,0.6666667,"split","split",FALSE,6565462,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1990,"North Carolina",37,1,1,0.74,0.26,0.6166667,0.3833333,0,0.6666667,"split","split",FALSE,6664016,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1991,"North Carolina",37,1,1,0.72,0.28,0.675,0.325,0,0.6666667,"split","split",FALSE,6784280,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1992,"North Carolina",37,1,1,0.72,0.28,0.675,0.325,0,0.6666667,"split","split",FALSE,6897214,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1993,"North Carolina",37,1,1,0.78,0.22,0.65,0.35,1,1,"full_dem","split",TRUE,7042818,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1994,"North Carolina",37,1,1,0.78,0.22,0.6583334,0.3416667,1,1,"full_dem","full_dem",FALSE,7187398,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1995,"North Carolina",37,1,0,0.52,0.48,0.4333333,0.5666667,1,0.6666667,"split","full_dem",TRUE,7344674,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1996,"North Carolina",37,1,0,0.52,0.48,0.4333333,0.5666667,1,0.6666667,"split","split",FALSE,7500670,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1997,"North Carolina",37,1,0,0.6,0.4,0.4916667,0.5083333,1,0.6666667,"split","split",FALSE,7656825,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1998,"North Carolina",37,1,0,0.6,0.4,0.4916667,0.5083333,1,0.6666667,"split","split",FALSE,7809121,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
1999,"North Carolina",37,1,1,0.7,0.3,0.55,0.45,1,1,"full_dem","split",TRUE,7949361,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2000,"North Carolina",37,1,1,0.7,0.3,0.55,0.45,1,1,"full_dem","full_dem",FALSE,8081614,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2001,"North Carolina",37,1,1,0.7,0.3,0.5166667,0.4833333,1,1,"full_dem","full_dem",FALSE,8210122,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2002,"North Carolina",37,1,1,0.7,0.3,0.5166667,0.4833333,1,1,"full_dem","full_dem",FALSE,8326201,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2003,"North Carolina",37,1,0.5,0.56,0.44,0.5,0.5,1,0.8333333,"split","full_dem",TRUE,8422501,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2004,"North Carolina",37,1,0.5,0.56,0.44,0.5083333,0.4916667,1,0.8333333,"split","split",FALSE,8553152,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2005,"North Carolina",37,1,1,0.58,0.42,0.525,0.475,1,1,"full_dem","split",TRUE,8705407,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2006,"North Carolina",37,1,1,0.58,0.42,0.525,0.475,1,1,"full_dem","full_dem",FALSE,8917270,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2007,"North Carolina",37,1,1,0.62,0.38,0.5666667,0.4333333,1,1,"full_dem","full_dem",FALSE,9118037,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2008,"North Carolina",37,1,1,0.62,0.38,0.5666667,0.4333333,1,1,"full_dem","full_dem",FALSE,9309449,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2009,"North Carolina",37,1,1,0.6,0.4,0.5666667,0.4333333,1,1,"full_dem","full_dem",FALSE,9449566,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2010,"North Carolina",37,1,1,0.6,0.4,0.5666667,0.4333333,1,1,"full_dem","full_dem",FALSE,9574586,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2011,"North Carolina",37,0,0,0.38,0.62,0.4333333,0.5583333,1,0.3333333,"split","full_dem",TRUE,9658913,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2012,"North Carolina",37,0,0,0.38,0.62,0.433333333333333,0.558333333333333,1,0.333333333333333,"split","split",FALSE,9751810,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2013,"North Carolina",37,0,0,0.36,0.64,0.358333333333333,0.641666666666667,0,0,"full_rep","split",TRUE,9846717,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2014,"North Carolina",37,0,0,0.34,0.66,0.358333333333333,0.641666666666667,0,0,"full_rep","full_rep",FALSE,9937295,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2015,"North Carolina",37,0,0,0.32,0.68,0.383333333333333,0.616666666666667,0,0,"full_rep","full_rep",FALSE,10037218,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2016,"North Carolina",37,0,0,0.32,0.68,0.375,0.616666666666667,0,0,"full_rep","full_rep",FALSE,10161802,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2017,"North Carolina",37,0,0,0.3,0.7,0.383333333333333,0.616666666666667,1,0.333333333333333,"split","full_rep",TRUE,10275758,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2018,"North Carolina",37,0,0,0.3,0.7,0.375,0.625,1,0.333333333333333,"split","split",FALSE,10391358,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2019,"North Carolina",37,0,0,0.42,0.58,0.458333333333333,0.541666666666667,1,0.333333333333333,"split","split",FALSE,10501384,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2020,"North Carolina",37,0,0,0.42,0.58,0.458333333333333,0.541666666666667,1,0.333333333333333,"split","split",FALSE,10600823,NA,NA,NA,"N.C.","NC",NA,NA,0.805,0.55
2021,"North Carolina",37,0,0,0.44,0.56,0.425,0.575,1,0.333333333333333,"split","split",FALSE,10600823,0.485862117773632,0.499343324882955,0.0134812071093227,"N.C.","NC",NA,NA,0.805,0.55
1977,"North Dakota",38,0,0.5,0.36,0.64,0.5,0.5,1,0.5,"split",NA,NA,649168,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1978,"North Dakota",38,0,0.5,0.36,0.64,0.5,0.5,1,0.5,"split","split",FALSE,650648,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1979,"North Dakota",38,0,0,0.3,0.7,0.29,0.71,1,0.3333333,"split","split",FALSE,652152,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1980,"North Dakota",38,0,0,0.3,0.7,0.29,0.71,1,0.3333333,"split","split",FALSE,654380,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1981,"North Dakota",38,0,0,0.2,0.8,0.27,0.73,0,0,"full_rep","split",TRUE,659504,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1982,"North Dakota",38,0,0,0.2,0.8,0.27,0.73,0,0,"full_rep","full_rep",FALSE,668972,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1983,"North Dakota",38,0,1,0.3962264,0.6037736,0.5188679,0.4811321,0,0.3333333,"split","full_rep",TRUE,676687,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1984,"North Dakota",38,0,1,0.3962264,0.6037736,0.5188679,0.4811321,0,0.3333333,"split","split",FALSE,680499,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1985,"North Dakota",38,0,0,0.4528302,0.5471698,0.3867925,0.6132075,1,0.3333333,"split","split",FALSE,676979,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1986,"North Dakota",38,0,0,0.4528302,0.5471698,0.3867925,0.6132075,1,0.3333333,"split","split",FALSE,669513,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1987,"North Dakota",38,1,0,0.509434,0.490566,0.4245283,0.5754717,1,0.6666667,"split","split",FALSE,661141,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1988,"North Dakota",38,1,0,0.509434,0.490566,0.4245283,0.5754717,1,0.6666667,"split","split",FALSE,655330,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1989,"North Dakota",38,1,0,0.6037736,0.3962264,0.4245283,0.5754717,1,0.6666667,"split","split",FALSE,646351,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1990,"North Dakota",38,1,0,0.6037736,0.3962264,0.4245283,0.5754717,1,0.6666667,"split","split",FALSE,637685,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1991,"North Dakota",38,1,0,0.509434,0.490566,0.4528302,0.5471698,1,0.6666667,"split","split",FALSE,635753,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1992,"North Dakota",38,1,0,0.509434,0.490566,0.4528302,0.5471698,1,0.6666667,"split","split",FALSE,638223,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1993,"North Dakota",38,1,0,0.5102041,0.4897959,0.3367347,0.6632653,0,0.3333333,"split","split",FALSE,641216,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1994,"North Dakota",38,1,0,0.5102041,0.4897959,0.3367347,0.6632653,0,0.3333333,"split","split",FALSE,644804,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1995,"North Dakota",38,0,0,0.4081633,0.5918368,0.2346939,0.7653061,0,0,"full_rep","split",TRUE,647832,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1996,"North Dakota",38,0,0,0.4081633,0.5918368,0.2346939,0.7653061,0,0,"full_rep","full_rep",FALSE,650382,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1997,"North Dakota",38,0,0,0.3877551,0.6122449,0.2653061,0.7346939,0,0,"full_rep","full_rep",FALSE,649716,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1998,"North Dakota",38,0,0,0.3673469,0.5918368,0.2653061,0.7244898,0,0,"full_rep","full_rep",FALSE,647532,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
1999,"North Dakota",38,0,0,0.3673469,0.6326531,0.3469388,0.6530612,0,0,"full_rep","full_rep",FALSE,644259,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2000,"North Dakota",38,0,0,0.3673469,0.6326531,0.3469388,0.6428571,0,0,"full_rep","full_rep",FALSE,642023,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2001,"North Dakota",38,0,0,0.3469388,0.6530612,0.2959184,0.7040817,0,0,"full_rep","full_rep",FALSE,639062,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2002,"North Dakota",38,0,0,0.3469388,0.6530612,0.2959184,0.7040817,0,0,"full_rep","full_rep",FALSE,638168,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2003,"North Dakota",38,0,0,0.3404255,0.6595744,0.2978723,0.7021276,0,0,"full_rep","full_rep",FALSE,638817,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2004,"North Dakota",38,0,0,0.3404255,0.6595744,0.2978723,0.7021276,0,0,"full_rep","full_rep",FALSE,644705,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2005,"North Dakota",38,0,0,0.3191489,0.680851,0.287234,0.7127659,0,0,"full_rep","full_rep",FALSE,646089,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2006,"North Dakota",38,0,0,0.3191489,0.680851,0.287234,0.7127659,0,0,"full_rep","full_rep",FALSE,649422,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2007,"North Dakota",38,0,0,0.4468085,0.5531915,0.3510638,0.6489362,0,0,"full_rep","full_rep",FALSE,652822,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2008,"North Dakota",38,0,0,0.4468085,0.5531915,0.3510638,0.6489362,0,0,"full_rep","full_rep",FALSE,657569,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2009,"North Dakota",38,0,0,0.4468085,0.5531915,0.3829787,0.6170213,0,0,"full_rep","full_rep",FALSE,664968,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2010,"North Dakota",38,0,0,0.4468085,0.5531915,0.3829787,0.6170213,0,0,"full_rep","full_rep",FALSE,674752,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2011,"North Dakota",38,0,0,0.2553191,0.7446808,0.2659574,0.7340425,0,0,"full_rep","full_rep",FALSE,685526,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2012,"North Dakota",38,0,0,0.25531914893617,0.74468085106383,0.265957446808511,0.734042553191489,0,0,"full_rep","full_rep",FALSE,702227,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2013,"North Dakota",38,0,0,0.276595744680851,0.702127659574468,0.24468085106383,0.75531914893617,0,0,"full_rep","full_rep",FALSE,723149,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2014,"North Dakota",38,0,0,0.297872340425532,0.702127659574468,0.24468085106383,0.75531914893617,0,0,"full_rep","full_rep",FALSE,738736,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2015,"North Dakota",38,0,0,0.340425531914894,0.659574468085106,0.24468085106383,0.75531914893617,0,0,"full_rep","full_rep",FALSE,755537,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2016,"North Dakota",38,0,0,0.319148936170213,0.680851063829787,0.24468085106383,0.75531914893617,0,0,"full_rep","full_rep",FALSE,756114,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2017,"North Dakota",38,0,0,0.191489361702128,0.808510638297872,0.138297872340426,0.861702127659574,0,0,"full_rep","full_rep",FALSE,756755,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2018,"North Dakota",38,0,0,0.191489361702128,0.808510638297872,0.138297872340426,0.861702127659574,0,0,"full_rep","full_rep",FALSE,760062,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2019,"North Dakota",38,0,0,0.212765957446809,0.787234042553192,0.159574468085106,0.840425531914894,0,0,"full_rep","full_rep",FALSE,763724,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2020,"North Dakota",38,0,0,0.212765957446809,0.787234042553192,0.159574468085106,0.829787234042553,0,0,"full_rep","full_rep",FALSE,765309,NA,NA,NA,"N.D.","ND",1,0,0.43,0.15
2021,"North Dakota",38,0,0,0.148936170212766,0.851063829787234,0.148936170212766,0.851063829787234,0,0,"full_rep","full_rep",FALSE,765309,0.317567623590801,0.651140487370757,0.333572863779956,"N.D.","ND",1,0,0.43,0.15
1977,"Ohio",39,1,1,0.6363636,0.3636364,0.6262626,0.3737374,0,0.6666667,"split",NA,NA,10771232,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1978,"Ohio",39,1,1,0.6363636,0.3636364,0.6262626,0.3737374,0,0.6666667,"split","split",FALSE,10795431,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1979,"Ohio",39,1,1,0.5454546,0.4545455,0.6262626,0.3737374,0,0.6666667,"split","split",FALSE,10798562,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1980,"Ohio",39,1,1,0.5454546,0.4545455,0.6262626,0.3737374,0,0.6666667,"split","split",FALSE,10800650,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1981,"Ohio",39,0,1,0.4545455,0.5454546,0.5656565,0.4343434,0,0.3333333,"split","split",FALSE,10788336,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1982,"Ohio",39,0,1,0.4545455,0.5454546,0.5656565,0.4343434,0,0.3333333,"split","split",FALSE,10757085,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1983,"Ohio",39,1,1,0.5151515,0.4848485,0.6363636,0.3636364,1,1,"full_dem","split",TRUE,10737631,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1984,"Ohio",39,1,1,0.5151515,0.4848485,0.6262626,0.3737374,1,1,"full_dem","full_dem",FALSE,10737743,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1985,"Ohio",39,0,1,0.4545455,0.5454546,0.5959596,0.4040404,1,0.6666667,"split","full_dem",TRUE,10734926,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1986,"Ohio",39,0,1,0.4545455,0.5454546,0.5959596,0.4040404,1,0.6666667,"split","split",FALSE,10730272,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1987,"Ohio",39,0,1,0.4545455,0.5454546,0.6060606,0.3939394,1,0.6666667,"split","split",FALSE,10760081,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1988,"Ohio",39,0,1,0.4545455,0.5454546,0.6060606,0.3939394,1,0.6666667,"split","split",FALSE,10798554,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1989,"Ohio",39,0,1,0.4242424,0.5757576,0.5959596,0.4040404,1,0.6666667,"split","split",FALSE,10829216,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1990,"Ohio",39,0,1,0.4242424,0.5757576,0.5959596,0.4040404,1,0.6666667,"split","split",FALSE,10864162,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1991,"Ohio",39,0,1,0.3636364,0.6363636,0.6161616,0.3838384,0,0.3333333,"split","split",FALSE,10945762,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1992,"Ohio",39,0,1,0.3636364,0.6363636,0.6161616,0.3838384,0,0.3333333,"split","split",FALSE,11029431,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1993,"Ohio",39,0,1,0.3939394,0.6060606,0.5353535,0.4646465,0,0.3333333,"split","split",FALSE,11101140,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1994,"Ohio",39,0,1,0.3939394,0.6060606,0.5353535,0.4646465,0,0.3333333,"split","split",FALSE,11152454,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1995,"Ohio",39,0,0,0.3939394,0.6060606,0.4343434,0.5656565,0,0,"full_rep","split",TRUE,11202751,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1996,"Ohio",39,0,0,0.3939394,0.6060606,0.4343434,0.5656565,0,0,"full_rep","full_rep",FALSE,11242827,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1997,"Ohio",39,0,0,0.3636364,0.6363636,0.3939394,0.6060606,0,0,"full_rep","full_rep",FALSE,11277357,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1998,"Ohio",39,0,0,0.3636364,0.6060606,0.3939394,0.6060606,0,0,"full_rep","full_rep",FALSE,11311536,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
1999,"Ohio",39,0,0,0.3636364,0.6363636,0.4040404,0.5959596,0,0,"full_rep","full_rep",FALSE,11335454,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2000,"Ohio",39,0,0,0.3636364,0.6363636,0.3939394,0.5959596,0,0,"full_rep","full_rep",FALSE,11363543,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2001,"Ohio",39,0,0,0.3636364,0.6060606,0.4040404,0.5959596,0,0,"full_rep","full_rep",FALSE,11387404,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2002,"Ohio",39,0,0,0.3333333,0.6363636,0.3939394,0.5959596,0,0,"full_rep","full_rep",FALSE,11407889,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2003,"Ohio",39,0,0,0.3333333,0.6666667,0.3838384,0.6161616,0,0,"full_rep","full_rep",FALSE,11434788,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2004,"Ohio",39,0,0,0.3333333,0.6666667,0.3737374,0.6262626,0,0,"full_rep","full_rep",FALSE,11452251,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2005,"Ohio",39,0,0,0.3333333,0.6666667,0.4040404,0.5959596,0,0,"full_rep","full_rep",FALSE,11463320,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2006,"Ohio",39,0,0,0.3333333,0.6666667,0.3838384,0.6161616,0,0,"full_rep","full_rep",FALSE,11481213,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2007,"Ohio",39,0,0,0.3636364,0.6363636,0.4646465,0.5353535,1,0.3333333,"split","full_rep",TRUE,11500468,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2008,"Ohio",39,0,0,0.3636364,0.6363636,0.4646465,0.5353535,1,0.3333333,"split","split",FALSE,11515391,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2009,"Ohio",39,0,1,0.3636364,0.6363636,0.5353535,0.4646465,1,0.6666667,"split","split",FALSE,11528896,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2010,"Ohio",39,0,1,0.3636364,0.6363636,0.5353535,0.4646465,1,0.6666667,"split","split",FALSE,11539449,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2011,"Ohio",39,0,0,0.3030303,0.6969697,0.4040404,0.5959596,0,0,"full_rep","split",TRUE,11545735,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2012,"Ohio",39,0,0,0.303030303030303,0.696969696969697,0.404040404040404,0.595959595959596,0,0,"full_rep","full_rep",FALSE,11550971,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2013,"Ohio",39,0,0,0.303030303030303,0.696969696969697,0.393939393939394,0.606060606060606,0,0,"full_rep","full_rep",FALSE,11579692,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
2014,"Ohio",39,0,0,0.303030303030303,0.696969696969697,0.393939393939394,0.606060606060606,0,0,"full_rep","full_rep",FALSE,11606573,NA,NA,NA,"Ohio","OH",NA,NA,0.73,0.395
