leaid,name,name_public,charter,city,county,zip,state,state_abbr,enroll,frl,minority,national_math,national_reading
4216290,GREATER NANTICOKE AREA SCHOOL DISTRICT,Greater Nanticoke,0,NANTICOKE,LUZERNE,18634,Pennsylvania,PA,2326,0.46,0.08,0.54,0.49
4832220,NAZARETH ISD,Nazareth ISD,0,NAZARETH,CASTRO,79063,Texas,TX,226,0.19,0.13,0.54,0.63
2608400,CASS CITY PUBLIC SCHOOLS,Cass City,0,CASS CITY,TUSCOLA,48726,Michigan,MI,1310,0.52,0.03,0.54,0.52
4800001,CROSBYTON CISD,Crosbyton,0,CROSBYTON,CROSBY,79322,Texas,TX,411,0.65,0.72,0.54,0.42
5501310,PECATONICA AREA SCHOOL DISTRICT,Pecatonica,0,BLANCHARDVILLE,LAFAYETTE,53516,Wisconsin,WI,437,0.28,0.01,0.54,0.53
4829010,MARBLE FALLS ISD,Marble Falls ISD,0,MARBLE FALLS,BURNET,78654,Texas,TX,3916,0.54,0.4,0.54,0.48
1300240,BANKS COUNTY,Banks County,0,HOMER,BANKS,30547,Georgia,GA,2915,0.57,0.12,0.54,0.51
1305670,WHITE COUNTY,White County,0,CLEVELAND,WHITE,30528,Georgia,GA,3852,0.48,0.06,0.54,0.64
639000,TEMPLETON UNIFIED,Templeton Unified,0,TEMPLETON,SAN LUIS OBISPO,93465,California,CA,2371,0.12,0.21,0.54,0.59
3200210,HUMBOLDT COUNTY SCHOOL DISTRICT,Humboldt County,0,WINNEMUCCA,HUMBOLDT,89445,Nevada,NV,3330,0.32,0.36,0.54,0.51
1304470,SCHLEY COUNTY,Schley County,0,ELLAVILLE,SCHLEY,31806,Georgia,GA,1388,0.49,0.22,0.54,0.57
2916350,JOPLIN R-VIII,Joplin,0,JOPLIN,JASPER,64802,Missouri,MO,7678,0.53,0.15,0.54,0.6
1716290,GAVIN SD 37,Gavin,0,INGLESIDE,LAKE,60041,Illinois,IL,1004,0.32,0.3,0.54,0.53
2104500,OHIO COUNTY,Ohio County,0,HARTFORD,OHIO,42347,Kentucky,KY,4036,0.59,0.05,0.54,0.58
3904505,WEST CARROLLTON CITY,West Carrollton,0,WEST CARROLLTON,MONTGOMERY,45449,Ohio,OH,3861,0.42,0.21,0.54,0.55
4826220,LAPOYNOR ISD,Lapoynor ISD,0,LARUE,HENDERSON,75770,Texas,TX,479,0.53,0.18,0.54,0.64
1704340,ASHLEY CCSD 15,Ashley,0,ASHLEY,WASHINGTON,62808,Illinois,IL,136,0.52,0.1,0.54,0.54
507770,HIGHLAND SCHOOL DISTRICT,Highland,0,HARDY,SHARP,72542,Arkansas,AR,1577,0.6,0.03,0.54,0.55
4009390,DALE,Dale,0,DALE,POTTAWATOMIE,74851,Oklahoma,OK,722,0.32,0.23,0.54,0.56
1812810,M S D WAYNE TOWNSHIP,Wayne Township,0,INDIANAPOLIS,MARION,46241,Indiana,IN,15384,0.62,0.52,0.54,0.46
3905006,SPRINGFIELD LOCAL,Springfield,0,AKRON,SUMMIT,44312,Ohio,OH,2482,0.5,0.05,0.54,0.56
807200,CUSTER COUNTY SCHOOL DISTRICT CONSOLIDATE 1,Custer County,0,WESTCLIFFE,CUSTER,81252,Colorado,CO,514,0.31,0.07,0.54,0.67
4204020,BRADFORD AREA SCHOOL DISTRICT,Bradford,0,BRADFORD,MCKEAN,16701,Pennsylvania,PA,2825,0.41,0.05,0.54,0.52
500068,EMERSON-TAYLOR SCHOOL DISTRICT,Emerson-Taylor,0,EMERSON,COLUMBIA,71740,Arkansas,AR,654,0.43,0.22,0.54,0.46
2600192,ENDEAVOR CHARTER ACADEMY,Endeavor Charter,1,SPRINGFIELD,CALHOUN,49015,Michigan,MI,636,0.52,0.24,0.54,0.57
2201650,ST. TAMMANY PARISH,Saint Tammany Parish,0,COVINGTON,ST. TAMMANY,70434,Louisiana,LA,35490,0.43,0.24,0.54,0.53
2705430,BERTHA-HEWITT PUBLIC SCHOOL DISTRICT,Bertha-Hewitt,0,BERTHA,TODD,56437,Minnesota,MN,474,0.65,0.05,0.54,0.47
5307110,RAINIER SCHOOL DISTRICT,Rainier,0,RAINIER,THURSTON,98576,Washington,WA,1803,0.19,0.11,0.54,0.49
802640,BUENA VISTA SCHOOL DISTRICT NO. R-31,Buena Vista,0,BUENA VISTA,CHAFFEE,81211,Colorado,CO,992,0.3,0.1,0.54,0.62
503450,BOONEVILLE SCHOOL DISTRICT,Booneville,0,BOONEVILLE,LOGAN,72927,Arkansas,AR,1436,0.56,0.06,0.54,0.51
2627660,PAW PAW PUBLIC SCHOOL DISTRICT,Paw Paw,0,PAW PAW,VAN BUREN,49079,Michigan,MI,2375,0.4,0.09,0.54,0.57
4104350,NORTH DOUGLAS SCHOOL DISTRICT 22,North Douglas,0,DRAIN,DOUGLAS,97435,Oregon,OR,388,0.51,0.07,0.54,0.51
4900058,OGDEN PREPARATORY ACADEMY,Ogden Preparatory,1,OGDEN,WEBER,84401,Utah,UT,578,0.53,0.33,0.54,0.55
3304290,LISBON REGIONAL SCHOOL DISTRICT,Lisbon Regional,0,LITTLETON,GRAFTON,3561,New Hampshire,NH,340,0.46,,0.54,0.44
2101230,CLAY COUNTY,Clay County,0,MANCHESTER,CLAY,40962,Kentucky,KY,3677,0.66,0.02,0.54,0.59
5604030,LINCOLN COUNTY SCHOOL DISTRICT #1,Lincoln County #1,0,DIAMONDVILLE,LINCOLN,83116,Wyoming,WY,629,0.23,0.13,0.54,0.46
3403660,DEERFIELD TOWNSHIP,Deerfield,0,ROSENHAYN,CUMBERLAND,8352,New Jersey,NJ,374,0.4,0.44,0.54,0.52
5301890,CURLEW SCHOOL DISTRICT,Curlew,0,CURLEW,FERRY,99118,Washington,WA,233,0.52,0.09,0.54,0.57
1200960,JACKSON,Jackson,0,MARIANNA,JACKSON,32447,Florida,FL,7319,0.56,0.38,0.54,0.56
4824300,IRA ISD,Ira ISD,0,IRA,SCURRY,79527,Texas,TX,232,0.35,0.26,0.54,0.68
4810990,BOWIE ISD,Bowie ISD,0,BOWIE,MONTAGUE,76230,Texas,TX,1591,0.45,0.15,0.54,0.56
3904879,CARDINGTON-LINCOLN LOCAL,Cardington-Lincoln,0,CARDINGTON,MORROW,43315,Ohio,OH,1235,0.3,0.01,0.54,0.63
3409300,MAGNOLIA BOROUGH,Magnolia,0,MAGNOLIA,CAMDEN,8049,New Jersey,NJ,457,0.35,0.37,0.54,0.61
2201830,VERNON PARISH,Vernon Parish,0,LEESVILLE,VERNON,71446,Louisiana,LA,9603,0.57,0.28,0.54,0.5
1736780,SOUTH PEKIN SD 137,South Pekin,0,SOUTH PEKIN,TAZEWELL,61564,Illinois,IL,241,0.64,0.02,0.54,0.51
4215510,MINERSVILLE AREA SCHOOL DISTRICT,Minersville,0,MINERSVILLE,SCHUYLKILL,17954,Pennsylvania,PA,1210,0.38,0.05,0.54,0.6
4008370,COLLINSVILLE,Collinsville,0,COLLINSVILLE,TULSA,74021,Oklahoma,OK,2543,0.37,0.49,0.54,0.45
2708910,CHISHOLM PUBLIC SCHOOL DISTRICT,Chisholm,0,CHISHOLM,ST. LOUIS,55719,Minnesota,MN,766,0.43,0.07,0.54,0.47
2621840,LIVONIA PUBLIC SCHOOLS,Livonia,0,LIVONIA,WAYNE,48154,Michigan,MI,16414,0.18,0.12,0.54,0.62
3630030,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,Washingtonville,0,WASHINGTONVILLE,ORANGE,10992,New York,NY,4706,0.12,0.28,0.54,0.61
1912600,GILMORE CITY-BRADGATE COMMUNITY SCHOOL DISTRICT,Gilmore City,0,GILMORE CITY,HUMBOLDT,50541,Iowa,IA,148,0.47,0.03,0.54,0.64
2004230,CENTRAL,Central  ,0,BURDEN,COWLEY,67019,Kansas,KS,333,0.48,0.03,0.54,0.45
2912540,FREDERICKTOWN R-I,Fredericktown,0,FREDERICKTOWN,MADISON,63645,Missouri,MO,1932,0.49,0.03,0.54,0.57
1928020,TRI-COUNTY COMMUNITY SCHOOL DISTRICT,Tri-County,0,THORNBURG,KEOKUK,50255,Iowa,IA,292,0.38,0.01,0.54,0.45
805010,SCHOOL DISTRICT NO. C-2 ,School District C-2,0,KIOWA,ELBERT,80117,Colorado,CO,376,0.27,0.09,0.54,0.54
4017020,DEER CREEK-LAMONT,Deer Creek Lamont,0,LAMONT,GRANT,74643,Oklahoma,OK,199,0.43,0.17,0.54,0.41
4609512,BURKE SCHOOL DISTRICT 26-2,Burke,0,BURKE,GREGORY,57523,South Dakota,SD,200,0.53,0.1,0.54,0.49
3703780,RANDOLPH COUNTY SCHOOLS,Randolph County,0,ASHEBORO,RANDOLPH,27205,North Carolina,NC,19216,0.41,0.21,0.54,0.48
4225830,WEST SHORE SCHOOL DISTRICT,West Shore,0,NEW CUMBERLAND,YORK,17070,Pennsylvania,PA,7984,0.21,0.11,0.54,0.58
802700,BYERS SCHOOL DISTRICT NO. 32J,Byers,0,BYERS,ARAPAHOE,80103,Colorado,CO,523,0.36,0.13,0.54,0.63
3904396,FAIRBORN CITY,Fairborn City,0,FAIRBORN,GREENE,45324,Ohio,OH,4626,0.48,0.19,0.54,0.53
4823970,HUNT ISD,Hunt ISD,0,HUNT,KERR,78024,Texas,TX,214,0.34,0.24,0.54,0.6
1700112,STREATOR ESD 44,Streator,0,STREATOR,LASALLE,61364,Illinois,IL,1952,0.53,0.26,0.54,0.49
4604680,BALTIC SCHOOL DISTRICT 49-1,Baltic,0,BALTIC,MINNEHAHA,57003,South Dakota,SD,458,0.19,0.06,0.54,0.48
1742240,NORTH GREENE CUSD 3,North Greene,0,WHITE HALL,GREENE,62092,Illinois,IL,1014,0.56,0.02,0.54,0.45
3607860,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,Clyde-Savannah,0,CLYDE,WAYNE,14433,New York,NY,927,0.64,0.12,0.54,0.54
1700314,WEST PRAIRIE CUSD 103,West Prairie,0,COLCHESTER,MCDONOUGH,62326,Illinois,IL,671,0.44,0.02,0.54,0.53
5309780,WHITE RIVER SCHOOL DISTRICT,White River,0,BUCKLEY,PIERCE,98321,Washington,WA,4329,0.26,0.11,0.54,0.54
3605040,ADIRONDACK CENTRAL SCHOOL DISTRICT,Adirondack,0,BOONVILLE,ONEIDA,13309,New York,NY,1428,0.46,0.02,0.54,0.6
3627300,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,South Huntington,0,HUNTINGTON STATION,SUFFOLK,11746,New York,NY,5948,0.31,0.39,0.54,0.65
3610260,EDMESTON CENTRAL SCHOOL DISTRICT,Edmeston,0,EDMESTON,OTSEGO,13335,New York,NY,515,0.46,0.02,0.54,0.59
503240,BISMARCK SCHOOL DISTRICT,Bismarck,0,BISMARCK,HOT SPRING,71929,Arkansas,AR,969,0.58,0.1,0.54,0.57
2911850,FAIRVIEW R-XI,Fairvew,0,WEST PLAINS,HOWELL,65775,Missouri,MO,569,0.29,0.04,0.54,0.58
5302310,EASTMONT SCHOOL DISTRICT,Eastmont,0,EAST WENATCHEE,DOUGLAS,98802,Washington,WA,5482,0.51,0.39,0.54,0.52
624360,MCSWAIN UNION ELEMENTARY,McSwain Union,0,MERCED,MERCED,95340,California,CA,782,0.28,0.47,0.54,0.59
615240,GLENDALE UNIFIED,Glendale Unified,0,GLENDALE,LOS ANGELES,91206,California,CA,26744,0.43,0.45,0.54,0.54
4108940,NORTH POWDER SCHOOL DISTRICT 8J,North Powder,0,NORTH POWDER,UNION,97867,Oregon,OR,219,0.55,0.14,0.54,0.54
1718060,HAMILTON CCSD 328,Hamilton  ,0,HAMILTON,HANCOCK,62341,Illinois,IL,364,0.39,0.02,0.54,0.47
4824210,INGRAM ISD,Ingram ISD,0,INGRAM,KERR,78025,Texas,TX,1290,0.59,0.38,0.54,0.55
2007620,HUTCHINSON PUBLIC SCHOOLS,Hutchinson,0,HUTCHINSON,RENO,67504,Kansas,KS,4614,0.6,0.27,0.54,0.55
2602520,ALLEN PARK PUBLIC SCHOOLS,Allen Park,0,ALLEN PARK,WAYNE,48101,Michigan,MI,3737,0.25,0.1,0.54,0.58
633600,ROSEVILLE CITY ELEMENTARY,Roseville City,0,ROSEVILLE,PLACER,95678,California,CA,9268,0.26,0.34,0.54,0.58
4814700,COLUMBUS ISD,Columbus ISD,0,COLUMBUS,COLORADO,78934,Texas,TX,1527,0.48,0.44,0.54,0.43
502280,ALPENA SCHOOL DISTRICT,Alpena,0,ALPENA,BOONE,72611,Arkansas,AR,596,0.58,0.02,0.54,0.51
5100300,AUGUSTA COUNTY PUBLIC SCHOOLS,Augusta County,0,FISHERSVILLE,AUGUSTA,22939,Virginia,VA,10999,0.31,0.07,0.54,0.54
1810680,SOUTHEASTERN SCHOOL CORP.,Southeastern,0,WALTON,CASS,46994,Indiana,IN,1569,0.3,0.09,0.54,0.54
4004020,BERRYHILL,Berryhill,0,TULSA,TULSA,74107,Oklahoma,OK,1230,0.25,0.28,0.54,0.56
2008400,LAWRENCE,Lawrence  ,0,LAWRENCE,DOUGLAS,66044,Kansas,KS,10827,0.33,0.27,0.54,0.58
5501080,BELOIT TURNER SCHOOL DISTRICT,Beloit Turner,0,BELOIT,ROCK,53511,Wisconsin,WI,1357,0.23,0.15,0.54,0.6
4205430,CENTRAL GREENE SCHOOL DISTRICT,Central Greene,0,WAYNESBURG,GREENE,15370,Pennsylvania,PA,2170,0.38,0.03,0.54,0.45
1716680,GILLESPIE CUSD 7,Gillespie,0,GILLESPIE,MACOUPIN,62033,Illinois,IL,1325,0.47,0.02,0.54,0.5
2623310,MCBAIN RURAL AGRICULTURAL SCHOOLS,McBain Rural,0,MCBAIN,MISSAUKEE,49657,Michigan,MI,1079,0.44,0.04,0.54,0.53
5500210,ALMA CENTER SCHOOL DISTRICT,Alma Center,0,ALMA CENTER,JACKSON,54611,Wisconsin,WI,618,0.53,0.11,0.54,0.57
3631350,WHITESVILLE CENTRAL SCHOOL DISTRICT,Whitesville,0,WHITESVILLE,ALLEGANY,14897,New York,NY,297,0.23,0.01,0.54,0.58
1800420,BAUGO COMMUNITY SCHOOLS,Baugo,0,ELKHART,ELKHART,46517,Indiana,IN,1949,0.34,0.12,0.54,0.49
2632820,ST. JOHNS PUBLIC SCHOOLS,Saint Johns,0,SAINT JOHNS,CLINTON,48879,Michigan,MI,3266,0.23,0.1,0.54,0.54
2803120,NEW ALBANY PUBLIC SCHOOLS,New Albany,0,NEW ALBANY,UNION,38652,Mississippi,MS,2164,0.61,0.41,0.54,0.51
1802700,DELPHI COMMUNITY SCHOOL CORP.,Delphi,0,DELPHI,CARROLL,46923,Indiana,IN,1664,0.39,0.08,0.54,0.59
5002820,BURLINGTON SCHOOL DISTRICT,Burlington,0,BURLINGTON,CHITTENDEN,5401,Vermont,VT,3557,0.49,0.2,0.54,0.57
4649650,MOUNT VERNON SCHOOL DISTRICT 17-3,Mount Vernon,0,MOUNT VERNON,DAVISON,57363,South Dakota,SD,246,0.54,0.04,0.54,0.52
5304110,LACONNER SCHOOL DISTRICT,LaConner,0,LA CONNER,SKAGIT,98257,Washington,WA,644,0.43,0.39,0.54,0.46
5503090,CUMBERLAND SCHOOL DISTRICT,Cumberland,0,CUMBERLAND,BARRON,54829,Wisconsin,WI,1110,0.42,0.12,0.54,0.52
2924530,PERRY COUNTY 32,Perry County,0,PERRYVILLE,PERRY,63775,Missouri,MO,2342,0.45,0.02,0.54,0.48
4674520,VIBORG SCHOOL DISTRICT 60-5,Viborg,0,VIBORG,TURNER,57070,South Dakota,SD,269,0.38,0.03,0.54,0.78
2703300,ASHBY PUBLIC SCHOOL DISTRICT,Ashby,0,ASHBY,GRANT,56309,Minnesota,MN,267,0.29,0.03,0.54,0.46
4101980,BEND-LAPINE ADMINISTRATIVE SCHOOL DISTRICT 1,Bend-Lapine,0,BEND,DESCHUTES,97701,Oregon,OR,15957,0.4,0.15,0.54,0.56
1600001,WEST BONNER COUNTY DISTRICT,West Bonner,0,PRIEST RIVER,BONNER,83856,Idaho,ID,1437,0.56,0.04,0.54,0.53
3904762,FAIRFIELD LOCAL,Fairfield,0,LEESBURG,HIGHLAND,45135,Ohio,OH,913,0.36,0.04,0.54,0.66
5602830,FREMONT COUNTY SCHOOL DISTRICT # 6,Fremont County #6,0,PAVILLION,FREMONT,82523,Wyoming,WY,387,0.4,0.28,0.54,0.57
2921600,MOUNT VERNON R-V,Mount Vernon,0,MOUNT VERNON,LAWRENCE,65712,Missouri,MO,1547,0.46,0.05,0.54,0.6
3625740,SARANAC LAKE CENTRAL SCHOOL DISTRICT,Saranac Lake,0,SARANAC LAKE,FRANKLIN,12983,New York,NY,1463,0.28,0.02,0.54,0.63
1802460,CRAWFORDSVILLE COMMUNITY SCHOOLS,Crawfordsville,0,CRAWFORDSVILLE,MONTGOMERY,47933,Indiana,IN,2359,0.5,0.16,0.54,0.51
3700930,CLINTON CITY SCHOOLS,Clinton,0,CLINTON,SAMPSON,28328,North Carolina,NC,3385,0.56,0.69,0.54,0.46
4624030,FAULKTON AREA SCHOOLS 24-4,Faulkton,0,FAULKTON,FAULK,57438,South Dakota,SD,328,0.35,0.01,0.54,0.58
5509630,LAKELAND UHS SCHOOL DISTRICT,Lakeland UHS,0,MINOCQUA,ONEIDA,54548,Wisconsin,WI,883,0.31,0.24,0.54,0.43
4225080,WATTSBURG AREA SCHOOL DISTRICT,Wattsburg,0,ERIE,ERIE,16509,Pennsylvania,PA,1606,0.29,0.01,0.54,0.54
4020430,MOSELEY,Moseley,0,COLCORD,DELAWARE,74338,Oklahoma,OK,346,0.75,0.46,0.54,0.48
2629790,RIVER VALLEY SCHOOL DISTRICT,River Valley,0,THREE OAKS,BERRIEN,49128,Michigan,MI,775,0.43,0.08,0.54,0.58
2105100,ROWAN COUNTY,Rowan County,0,MOREHEAD,ROWAN,40351,Kentucky,KY,3270,0.58,0.05,0.54,0.61
3904815,FIRELANDS LOCAL,Firelands,0,OBERLIN,LORAIN,44074,Ohio,OH,1978,0.17,0.06,0.54,0.62
400028,TRIUMPHANT LEARNING CENTER,Triumphant Learning,1,SAFFORD,GRAHAM,85546,Arizona,AZ,101,0.37,0.12,0.54,0.42
4834800,PEWITT CISD,Pewitt CISD,0,OMAHA,MORRIS,75571,Texas,TX,966,0.59,0.25,0.54,0.61
4816080,CUSHING ISD,Cushing ISD,0,CUSHING,NACOGDOCHES,75760,Texas,TX,479,0.41,0.14,0.54,0.45
5502340,CASHTON SCHOOL DISTRICT,Cashton,0,CASHTON,MONROE,54619,Wisconsin,WI,565,0.42,0.04,0.54,0.48
3404660,ELMWOOD PARK,Elmwood Park,0,ELMWOOD PARK,BERGEN,7407,New Jersey,NJ,2220,0.29,0.48,0.54,0.59
3904757,HOLGATE LOCAL,Holgate,0,HOLGATE,HENRY,43527,Ohio,OH,536,0.24,0.13,0.54,0.55
4827240,LEVELLAND ISD,Levelland ISD,0,LEVELLAND,HOCKLEY,79336,Texas,TX,3013,0.61,0.69,0.54,0.49
4206390,COMMODORE PERRY SCHOOL DISTRICT,Commodore Perry,0,HADLEY,MERCER,16130,Pennsylvania,PA,606,0.4,0.02,0.54,0.59
2733210,SLEEPY EYE PUBLIC SCHOOL DISTRICT,Sleepy Eye,0,SLEEPY EYE,BROWN,56085,Minnesota,MN,628,0.46,0.35,0.54,0.46
2633030,STOCKBRIDGE COMMUNITY SCHOOLS,Stockbridge,0,STOCKBRIDGE,INGHAM,49285,Michigan,MI,1701,0.37,0.05,0.54,0.53
1803090,EASTERN GREENE SCHOOLS,Eastern Greene,0,BLOOMFIELD,GREENE,47424,Indiana,IN,1334,0.42,0.03,0.54,0.54
2903000,SANTA FE R-X,Santa Fe,0,ALMA,LAFAYETTE,64001,Missouri,MO,411,0.29,0.1,0.54,0.55
4214850,CENTRAL FULTON SCHOOL DISTRICT,Central Fulton,0,MCCONNELLSBURG,FULTON,17233,Pennsylvania,PA,968,0.36,0.05,0.54,0.49
4014850,HOLLIS,Hollis,0,HOLLIS,HARMON,73550,Oklahoma,OK,536,0.81,0.51,0.54,0.56
3619740,MONTICELLO CENTRAL SCHOOL DISTRICT,Monticello,0,MONTICELLO,SULLIVAN,12701,New York,NY,3276,0.58,0.47,0.54,0.52
2509900,RALPH C MAHAR,Ralph Mahar,0,ORANGE,FRANKLIN,1364,Massachusetts,MA,764,0.4,0.08,0.54,0.57
1735160,SALEM SD 111,Salem SD 111,0,SALEM,MARION,62881,Illinois,IL,1039,0.62,0.07,0.54,0.48
3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,Berne-Knox-Westerlo,0,BERNE,ALBANY,12023,New York,NY,1034,0.24,0.02,0.54,0.6
4617850,DE SMET SCHOOL DISTRICT 38-2,De Smet,0,DE SMET,KINGSBURY,57231,South Dakota,SD,293,0.17,0.02,0.54,0.46
4846260,WINTERS  ISD,Winters ISD,0,WINTERS,RUNNELS,79567,Texas,TX,655,0.63,0.52,0.54,0.54
3904989,MINERVA LOCAL,Minerva,0,MINERVA,STARK,44657,Ohio,OH,2124,0.43,0.02,0.54,0.57
3904400,FRANKLIN CITY,Franklin,0,FRANKLIN,WARREN,45005,Ohio,OH,3030,0.31,0.03,0.54,0.61
5305490,NAPAVINE SCHOOL DISTRICT,Napavine,0,NAPAVINE,LEWIS,98565,Washington,WA,776,0.4,0.1,0.54,0.56
2310380,SACO SCHOOL DEPARTMENT,Saco,0,SACO,YORK,4072,Maine,ME,2810,0.2,0.35,0.54,0.55
4822350,HAPPY ISD,Happy ISD,0,HAPPY,SWISHER,79042,Texas,TX,212,0.41,0.2,0.54,0.55
1201500,PALM BEACH,Palm Beach,0,WEST PALM BEACH,PALM BEACH,33406,Florida,FL,170757,0.44,0.61,0.54,0.55
3409090,LOWER CAPE MAY REGIONAL,Lower Cape May,0,CAPE MAY,CAPE MAY,8204,New Jersey,NJ,1579,0.52,0.07,0.54,0.59
4703270,OBION COUNTY SCHOOL DISTRICT,Obion County,0,UNION CITY,OBION,38261,Tennessee,TN,4038,0.5,0.08,0.54,0.54
4015720,JENKS,Jenks,0,JENKS,TULSA,74037,Oklahoma,OK,9982,0.25,0.31,0.54,0.48
2200041,BELLE CHASSE ACADEMY INC.,Belle Chasse,1,NEW ORLEANS,PLAQUEMINES,70143,Louisiana,LA,858,0.42,0.6,0.54,0.54
4800018,SER-NINOS CHARTER SCHOOL,SER-Ninos Charter,1,HOUSTON,HARRIS,77081,Texas,TX,607,0.78,1,0.54,0.46
1733390,RHODES SD 84-5,Rhodes,0,RIVER GROVE,COOK,60171,Illinois,IL,654,0.33,0.68,0.54,0.51
635490,SANTA CLARA ELEMENTARY,Santa Clara  ,0,SANTA PAULA,VENTURA,93060,California,CA,55,0.24,0.35,0.54,0.83
3616140,KEENE CENTRAL SCHOOL DISTRICT,Keene,0,KEENE VALLEY,ESSEX,12943,New York,NY,168,0.27,0.08,0.54,0.56
2616410,GRAND LEDGE PUBLIC SCHOOLS,Grand Ledge,0,GRAND LEDGE,EATON,48837,Michigan,MI,5373,0.22,0.13,0.54,0.61
2610200,COLEMAN COMMUNITY SCHOOL DISTRICT,Coleman,0,COLEMAN,MIDLAND,48618,Michigan,MI,889,0.45,0.03,0.54,0.56
5308520,STEVENSON-CARSON SCHOOL DISTRICT,Stevenson-Carson,0,STEVENSON,SKAMANIA,98648,Washington,WA,1127,0.32,0.17,0.54,0.57
4004500,BIXBY,Bixby,0,BIXBY,TULSA,74008,Oklahoma,OK,4623,0.22,0.21,0.54,0.62
5002010,BARRE CITY SCHOOL DISTRICT,Barre City,0,BARRE,WASHINGTON,5641,Vermont,VT,862,0.58,0.11,0.54,0.52
511970,ROGERS SCHOOL DISTRICT,Rogers,0,ROGERS,BENTON,72756,Arkansas,AR,13967,0.58,0.44,0.54,0.51
4202550,APOLLO-RIDGE SCHOOL DISTRICT,Apollo-Ridge,0,SPRING CHURCH,ARMSTRONG,15686,Pennsylvania,PA,1493,0.39,0.04,0.54,0.53
1903720,ANTHON-OTO COMMUNITY SCHOOL DISTRICT,Anthon-Oto,0,ANTHON,WOODBURY,51004,Iowa,IA,279,0.46,0.05,0.54,0.53
5501560,BOWLER SCHOOL DISTRICT,Bowler,0,BOWLER,SHAWANO,54416,Wisconsin,WI,417,0.52,0.45,0.54,0.53
3904984,FAIRLESS LOCAL,Fairless,0,NAVARRE,STARK,44662,Ohio,OH,1961,0.44,0.02,0.54,0.57
4841010,SPEARMAN ISD,Spearman ISD,0,SPEARMAN,HANSFORD,79081,Texas,TX,817,0.51,0.64,0.54,0.6
2309930,PORTLAND PUBLIC SCHOOLS,Portland,0,PORTLAND,CUMBERLAND,4103,Maine,ME,6910,0.46,0.32,0.54,0.54
4818780,EVANT ISD,Evant ISD,0,EVANT,HAMILTON,76525,Texas,TX,269,0.59,0.21,0.54,0.47
4901140,WASHINGTON DISTRICT,Washington District,0,SAINT GEORGE,WASHINGTON,84770,Utah,UT,26021,0.36,0.17,0.54,0.5
2926480,RICHMOND R-XVI,Richmond R-XVI,0,RICHMOND,RAY,64085,Missouri,MO,1628,0.41,0.07,0.54,0.45
2907020,CAMERON R-I,Cameron,0,CAMERON,CLINTON,64429,Missouri,MO,1836,0.35,0.05,0.54,0.54
3600029,GENESEE COMMUNITY CHARTER SCHOOL AT THE ROCHESTER MUSEUM,Genesee Charter,1,ROCHESTER,MONROE,14607,New York,NY,210,0.22,0.34,0.54,0.73
3703450,ONSLOW COUNTY SCHOOLS,Onslow County,0,JACKSONVILLE,ONSLOW,28541,North Carolina,NC,24021,0.37,0.4,0.54,0.52
4842780,THROCKMORTON ISD,Throckmorton ISD,0,THROCKMORTON,THROCKMORTON,76483,Texas,TX,219,0.58,0.21,0.54,0.51
2720670,MILACA PUBLIC SCHOOL DISTRICT,Milaca,0,MILACA,MILLE LACS,56353,Minnesota,MN,1887,0.39,0.04,0.54,0.46
2616050,GOBLES PUBLIC SCHOOL DISTRICT,Gobles ,0,GOBLES,VAN BUREN,49055,Michigan,MI,990,0.42,0.07,0.54,0.51
2715000,INTERNATIONAL FALLS SCHOOL DISTRICT,International Falls,0,INTERNATIONAL FALLS,KOOCHICHING,56649,Minnesota,MN,1287,0.32,0.15,0.54,0.46
1736810,BURBANK SD 111,Burbank,0,BURBANK,COOK,60459,Illinois,IL,3180,0.47,0.4,0.54,0.54
610380,CUTTEN ELEMENTARY,Cutten Elementary,0,CUTTEN,HUMBOLDT,95534,California,CA,552,0.35,0.3,0.54,0.51
1715480,FOREST RIDGE SD 142,Forest Ridge,0,OAK FOREST,COOK,60452,Illinois,IL,1683,0.22,0.22,0.54,0.59
2923190,SOUTH HOLT COUNTY R-I,South Holt County,0,OREGON,HOLT,64473,Missouri,MO,278,0.38,0.01,0.54,0.57
5511580,PEPIN AREA SCHOOL DISTRICT,Pepin,0,PEPIN,PEPIN,54759,Wisconsin,WI,239,0.27,0.03,0.54,0.55
1201020,LAFAYETTE,Lafayette,0,MAYO,LAFAYETTE,32066,Florida,FL,1119,0.53,0.27,0.54,0.49
2635730,WEBBERVILLE COMMUNITY SCHOOLS,Webberville,0,WEBBERVILLE,INGHAM,48892,Michigan,MI,687,0.22,0.07,0.54,0.51
2311880,MSAD 09,MSAD 09,0,NEW SHARON,FRANKLIN,4955,Maine,ME,2326,0.51,0.03,0.54,0.54
3608370,CORINTH CENTRAL SCHOOL DISTRICT,Corinth,0,CORINTH,SARATOGA,12822,New York,NY,1277,0.31,0.04,0.54,0.57
5308820,TENINO SCHOOL DISTRICT,Tenino,0,TENINO,THURSTON,98589,Washington,WA,1321,0.35,0.15,0.54,0.57
510440,NETTLETON SCHOOL DISTRICT,Nettleton,0,JONESBORO,CRAIGHEAD,72401,Arkansas,AR,3262,0.55,0.37,0.54,0.53
